This table- ,TestSchema,., RISK, contains column named - , ACCEPTANCE, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to indicate whether the residual risk is acceptable and if not what treatment is appropriate., [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , BROKE_DEAL RSK_RTG, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , BROKE_DEAL_RSK_RTG_RAT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , BROKE_DEAL_RSK_RTG_RAT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , BRREGION, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Region Number, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , BRTYP, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Indicate whether the Business Entity object is a Division, Region, Complex, or Branch., [NULL],
This table- ,TestSchema,., ACTIONPLAN, contains column named - , BSJUSTFCNACPTRSK, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Business justification for accepting the risk, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CANBERELIEDUPON, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Relied Upon, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CCTYP, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Indicates whether the entity is a Core Compliance Test Supergroup or Test Group., [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , CHECKED_IN BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., INCIDENT, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , CHECKED_IN_BY, of datatype - ,DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CHECKED_IN BY, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Checked In By ID, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , CHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Change History, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, View Change History, [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , CHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,View Change History, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NUIL],., [NULL], on , [NULL],This column describes-,Change History Field, [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , CHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Change History, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CHNGHSTRY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Change History, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CHNGHSTRY0O, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Change History, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CILAURL, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,CILA Control View URL, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CILA_CNTRLID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,CILA Id, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CILA_URL, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,CILA URL, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CITY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,City, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CLASSIFICATION, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Use to indicate if this is a key control, and thereby allow determination of when, how, and how often the control must be tested., [NULL],
This table- ,TestSchema,., PROCESS, contains column named - , CLASSIFICATION, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Classification, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CLSDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, The Date the Action Plan was promoted to Completed., [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CLSDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The date the Issue was promoted to Closed., [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CLSRVRFCTNRQRD, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, The indication that a Closure Verification Owner is responsible for ensuring the Issue has been resolved prior to closure., [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CMMNT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Comments Reporting Fragment, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CMMNTTXT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CMMNTTXT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , CMNTTYP, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CNFDNTL, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,A flag to indicate if the issue contains highly confidential information that should not be made available to general users., [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CNFDNTL, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,A flag to indicate if the issue contains highly confidential information that should not be made available to general users., [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CNRLFREQ, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Frequency, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CNTCT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Contact Message, [NULL],,,,
This table- ,TestSchema,., ISSUE_CNTRBTR, contains column named - , CNTRBTR, of datatype - , INTEGER,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ACTORS, on , ACTORID,This column describes-, Additional users who will provide updates or contribute to the progression and closure of the Issue. Will be named as Coontributor(s) on an Issue by Issue basis.,3,,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CNTRBTR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , (NULL],This column describes-,Additional users who will provide updates or contribute to the progression and closure of the Action Plan., [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CNTRBTR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Additional users who will provide updates or contribute to the progression and closure of the Issue. Will be named as Coontributor(s) on an Issue by Issue basis., [NULL],,,,
This table- ,TestSchema,., ISSUE_CNTRBTR, contains column named - , CNTRBTR, of datatype - , INTEGER,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Additional users who will provide updates or contribute to the progression and closure of the Issue. Will be named as Coontributor(s) on an Issue by Issue basis.,3,,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLASSRTNS, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Assertions, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNIRLATTSTNSTS, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Status of Control Attestation, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CNTRLDEFCY, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Single Select field with Yes/No values to identify if the Issue is due to a control deficiency, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CNTRLDFCY, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Single Select field with Yes/No values to identify if the issue is due to a control deficiency, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLDSCRPTN, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Description, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control ID, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CNTRLINSTSELECTOR_TEST, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Helper to select CILA Control Instances, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CNTRLINSTSELTOR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Helper to select CILA Control Instances, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CNTRLLINKEXMP, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL] , [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLMDFCTNDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,CILA Control Last Modification Datetime, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLOWNR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Owner, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLOWNRMGMTLOC, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The management location of the control owner (City level), [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLOWNRORG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Owner Organization, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLOWNRORGROLLUP, of datatype - , VARCHAR,. This is , not. , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,To display Owner Organization Roll Up from CILA, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLOWNRORGROLLUPID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Owner Organization Group, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CNIRLREAD, of datatype - , DECFLOAT,. This is , not. , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,To control the Read Only behaviour of fields, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLREAD, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,To control the Read Only behavior of fields, [NULL],,,,
This table- ,TestSchema,., INCIDENT, contains column named - , CNTRLREAD, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,.,ENUMVALS, on , ENUMVALID,This column describes-,To control the Read Only behaviour of fields, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CNTRLREAD, of datatype - , DECFLOAT,. This is , not. , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, To control the Read Only behavior of fields, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLSTTS, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Control Status, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLSTTSRATNL, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Status Rational. This is the text a user would enter in CILA when activating or deactivating a control, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CNTRLSUT_RTNG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Suite Rating, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLTXNMY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Control Taxonomy, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLTXNMYID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The level 3 control taxonomy id that categories the control, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLTYP, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The type of control being performed by the Control Owner, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLURL, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., (NULL], on , [NULL],This column describes-,Control View URL, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLVLDNAME, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Control Validation Name ex, CVO,Task etc, [NULL],,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CNTRLVRSNID, of datatype - , VARCHAR,. This is , not. , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CNTRL_INSTNC_ID, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Instance ID, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CNTRYINCRPDESC, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Country of Incorporation Description, [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , COMMENTTEXT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Comment Text with length up to 4K, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , COMMNTS, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Comments Reporting Fragment, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , COMMTGTNGCTRL, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Compensating/Mitigating Controls, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , COMPLDESC, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , COMPLDESC, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , COMPLDESC, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , COMPLEXITY, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , COMPLEX MANAGEMENT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , COMPLIANCE ACKNOWLEDGE, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Compliance Acknowledgement, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONSULTANT_MANAGER, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONSULTANT_MGR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , CONTRIBUTOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROLASMNT_ASSOCTY, contains column named - , CONTROLASMNT_MS_ID, of datatype - , DECFLOAT,. This is , [NULL] , a primary key for this table.,,This column can be used to join with , TestSchema,., CONTROLASMNT_MS, on , CONTROLASMNT_MS _ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., CONTROLASMNT_ASSOCTY, contains column named - , CONTROLASMNT _MS_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource ID,1,,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CONTROLDESIGNVALIDATOO, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Design Validation Date, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CONTROLDESIGNVALIDATIO, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Design Validation Result, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CONTROLLINKEXMP, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL] , [NULL],,,,
This table- ,TestSchema,., CONTROLOUTCOME ASSOC, contains column named - , CONTROLOUTCOME MS_ID, of datatype - , DECFLOAT,. This is , [NULL] , a primary key for this table.,,This column can be used to join with , TestSchema,., CONTROLOUTCOME_MS, on , CONTROLOUTCOME_MS_ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., CONTROLOUTCOME ASSOC, contains column named - , CONTROLOUTCOME_MS_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource ID,1,,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CONTROLPERORMANCEVALO0, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Performance Validation Result Date, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CONTROLPERORMANCEVALID, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Performance Validation Result, [NULL],,,,
This table- ,TestSchema,., CONTROLRECORD_ASSOCT, contains column named - , CONTROLRECORD MS_ID, of datatype - , DECFLOAT,. This is , [NULL] , a primary key for this table.,,This column can be used to join with , TestSchema,., CONTROLRECORD_MS, on , CONTROLRECORD_MS_ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., CONTROLRECORD_ASSOCT, contains column named - , CONTROLRECORD_MS_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource ID,1,,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CONTROLRELEVANCE, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Control Relevance, [NULL],,,,
This table- ,TestSchema,., CONTROLTRIGGER ASSOC, contains column named - , CONTROLTRIGGER_MS_ID, of datatype - , DECFLOAT,. This is , [NULL] , a primary key for this table.,,This column can be used to join with , TestSchema,., CONTROLTRIGGER_MS, on , CONTROLTRIGGER_MS_ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., CONTROLTRIGGER_ASSOC, contains column named - , CONTROLTRIGGER_MS_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CONTROLVALIDATIONID, of datatype - , VARCHAR,. This is , not. , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, CVO, Task id, [NULL],,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CONTROLVALIDATIONSTATU, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Validation Status, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL_ASSESSMENT, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Use to attest to the performance effectiveness of the control in the opinion of Internal Audit; usually evidenced by testing., [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL_AUTOMATED, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL] , [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL CATEGORY, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROL ASSOCTYPE, contains column named - , CONTROL_ID, of datatype - , DECFLOAT,. This is , [NULL] , a primary key for this table.,,This column can be used to join with , TestSchema,., CONTROL, on , CONTROL_ID,This column describes-, Resource ID,1,,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource ID,1,,,,
